Record Length,Analog:10000
Sample Interval,5.000000E-04
Vertical Units,V,
Vertical Scale,+1.000000E-01
Vertical Offset,+6.666667E-03
Horizontal Units,s
Horizontal Scale,+5.000000E-01
Model,SDS814X HD
Serial Number,SDS08A0X807112
Software Version,3.8.12.1.1.3.8
Source,CH1
Second,Value
+2.9591976048E-01,+3.250000E-02
+2.9641976048E-01,+5.541667E-02
+2.9691976048E-01,-1.047917E-01
+2.9741976048E-01,-4.708333E-02
+2.9791976048E-01,+4.562500E-02
+2.9841976048E-01,+1.770833E-02
+2.9891976048E-01,+5.958334E-02
+2.9941976048E-01,+4.375000E-03
+2.9991976048E-01,-1.127083E-01
+3.0041976048E-01,-6.458334E-03
+3.0091976048E-01,+4.500000E-02
+3.0141976048E-01,+1.645833E-02
+3.0191976048E-01,+7.500000E-02
+3.0241976048E-01,-6.062500E-02
+3.0291976048E-01,-8.729167E-02
+3.0341976048E-01,+2.500000E-02
+3.0391976048E-01,+2.875000E-02
+3.0441976048E-01,+3.416667E-02
+3.0491976048E-01,+5.916667E-02
+3.0541976048E-01,-1.033333E-01
+3.0591976048E-01,-4.604167E-02
+3.0641976048E-01,+4.270833E-02
+3.0691976048E-01,+1.500000E-02
+3.0741976048E-01,+6.166667E-02
+3.0791976048E-01,+4.375000E-03
+3.0841976048E-01,-1.114583E-01
+3.0891976048E-01,-4.791667E-03
+3.0941976048E-01,+4.041667E-02
+3.0991976048E-01,+1.729167E-02
+3.1041976048E-01,+7.895833E-02
+3.1091976048E-01,-6.000000E-02
+3.1141976048E-01,-8.625000E-02
+3.1191976048E-01,+2.437500E-02
+3.1241976048E-01,+2.437500E-02
+3.1291976048E-01,+3.666667E-02
+3.1341976048E-01,+6.041667E-02
+3.1391976048E-01,-1.033333E-01
+3.1441976048E-01,-4.541667E-02
+3.1491976048E-01,+4.020834E-02
+3.1541976048E-01,+1.291667E-02
+3.1591976048E-01,+6.479167E-02
+3.1641976048E-01,+5.208333E-03
+3.1691976048E-01,-1.102083E-01
+3.1741976048E-01,-4.791667E-03
+3.1791976048E-01,+3.562500E-02
+3.1841976048E-01,+1.645833E-02
+3.1891976048E-01,+8.145834E-02
+3.1941976048E-01,-6.020834E-02
+3.1991976048E-01,-8.375000E-02
+3.2041976048E-01,+2.395833E-02
+3.2091976048E-01,+2.041667E-02
+3.2141976048E-01,+3.875000E-02
+3.2191976048E-01,+6.208333E-02
+3.2241976048E-01,-1.018750E-01
+3.2291976048E-01,-4.291667E-02
+3.2341976048E-01,+3.604167E-02
+3.2391976048E-01,+9.791667E-03
+3.2441976048E-01,+6.770834E-02
+3.2491976048E-01,+4.166667E-03
+3.2541976048E-01,-1.081250E-01
+3.2591976048E-01,-4.791667E-03
+3.2641976048E-01,+3.166667E-02
+3.2691976048E-01,+1.625000E-02
+3.2741976048E-01,+8.416667E-02
+3.2791976048E-01,-6.083333E-02
+3.2841976048E-01,-8.125000E-02
+3.2891976048E-01,+2.333333E-02
+3.2941976048E-01,+1.604167E-02
+3.2991976048E-01,+3.937500E-02
+3.3041976048E-01,+6.208333E-02
+3.3091976048E-01,-1.012500E-01
+3.3141976048E-01,-4.062500E-02
+3.3191976048E-01,+3.395833E-02
+3.3241976048E-01,+8.541667E-03
+3.3291976048E-01,+6.979167E-02
+3.3341976048E-01,+2.916667E-03
+3.3391976048E-01,-1.054167E-01
+3.3441976048E-01,-2.916667E-03
+3.3491976048E-01,+2.645833E-02
+3.3541976048E-01,+1.833333E-02
+3.3591976048E-01,+8.604167E-02
+3.3641976048E-01,-6.250000E-02
+3.3691976048E-01,-7.645833E-02
+3.3741976048E-01,+2.354167E-02
+3.3791976048E-01,+1.166667E-02
+3.3841976048E-01,+4.250000E-02
+3.3891976048E-01,+6.104167E-02
+3.3941976048E-01,-1.006250E-01
+3.3991976048E-01,-3.625000E-02
+3.4041976048E-01,+2.979167E-02
+3.4091976048E-01,+7.291667E-03
+3.4141976048E-01,+7.250001E-02
+3.4191976048E-01,-4.166667E-04
+3.4241976048E-01,-1.014583E-01
+3.4291976048E-01,-1.458333E-03
+3.4341976048E-01,+2.062500E-02
+3.4391976048E-01,+1.937500E-02
+3.4441976048E-01,+8.708333E-02
+3.4491976048E-01,-6.375000E-02
+3.4541976048E-01,-7.375000E-02
+3.4591976048E-01,+2.125000E-02
+3.4641976048E-01,+8.333334E-03
+3.4691976048E-01,+4.520833E-02
+3.4741976048E-01,+5.833333E-02
+3.4791976048E-01,-9.979167E-02
+3.4841976048E-01,-3.375000E-02
+3.4891976048E-01,+2.645833E-02
+3.4941976048E-01,+6.458334E-03
+3.4991976048E-01,+7.645833E-02
+3.5041976048E-01,-3.333333E-03
+3.5091976048E-01,-9.875000E-02
+3.5141976048E-01,-2.083333E-04
+3.5191976048E-01,+1.562500E-02
+3.5241976048E-01,+2.062500E-02
+3.5291976048E-01,+8.750000E-02
+3.5341976048E-01,-6.541667E-02
+3.5391976048E-01,-6.854167E-02
+3.5441976048E-01,+1.937500E-02
+3.5491976048E-01,+5.833333E-03
+3.5541976048E-01,+4.812500E-02
+3.5591976048E-01,+5.520833E-02
+3.5641976048E-01,-9.770834E-02
+3.5691976048E-01,-3.062500E-02
+3.5741976048E-01,+2.354167E-02
+3.5791976048E-01,+5.000000E-03
+3.5841976048E-01,+7.812500E-02
+3.5891976048E-01,-7.916667E-03
+3.5941976048E-01,-9.333333E-02
+3.5991976048E-01,+1.666667E-03
+3.6041976048E-01,+1.187500E-02
+3.6091976048E-01,+2.208333E-02
+3.6141976048E-01,+8.770834E-02
+3.6191976048E-01,-6.750000E-02
+3.6241976048E-01,-6.395833E-02
+3.6291976048E-01,+1.854167E-02
+3.6341976048E-01,+1.666667E-03
+3.6391976048E-01,+5.145834E-02
+3.6441976048E-01,+5.229167E-02
+3.6491976048E-01,-9.625001E-02
+3.6541976048E-01,-2.562500E-02
+3.6591976048E-01,+1.895833E-02
+3.6641976048E-01,+5.208333E-03
+3.6691976048E-01,+8.187500E-02
+3.6741976048E-01,-1.104167E-02
+3.6791976048E-01,-8.916667E-02
+3.6841976048E-01,+2.291667E-03
+3.6891976048E-01,+6.666667E-03
+3.6941976048E-01,+2.375000E-02
+3.6991976048E-01,+8.604167E-02
+3.7041976048E-01,-6.916667E-02
+3.7091976048E-01,-5.875000E-02
+3.7141976048E-01,+1.625000E-02
+3.7191976048E-01,+0.000000E+00
+3.7241976048E-01,+5.458333E-02
+3.7291976048E-01,+4.770834E-02
+3.7341976048E-01,-9.520833E-02
+3.7391976048E-01,-2.229167E-02
+3.7441976048E-01,+1.395833E-02
+3.7491976048E-01,+4.791667E-03
+3.7541976048E-01,+8.229167E-02
+3.7591976048E-01,-1.541667E-02
+3.7641976048E-01,-8.437500E-02
+3.7691976048E-01,+3.125000E-03
+3.7741976048E-01,+3.125000E-03
+3.7791976048E-01,+2.666667E-02
+3.7841976048E-01,+8.416667E-02
+3.7891976048E-01,-6.958333E-02
+3.7941976048E-01,-5.270834E-02
+3.7991976048E-01,+1.354167E-02
+3.8041976048E-01,-2.500000E-03
+3.8091976048E-01,+5.708333E-02
+3.8141976048E-01,+4.291667E-02
+3.8191976048E-01,-9.041667E-02
+3.8241976048E-01,-2.000000E-02
+3.8291976048E-01,+1.062500E-02
+3.8341976048E-01,+5.833333E-03
+3.8391976048E-01,+8.333334E-02
+3.8441976048E-01,-1.895833E-02
+3.8491976048E-01,-7.979167E-02
+3.8541976048E-01,+3.958333E-03
+3.8591976048E-01,+0.000000E+00
+3.8641976048E-01,+2.916667E-02
+3.8691976048E-01,+8.166667E-02
+3.8741976048E-01,-6.895833E-02
+3.8791976048E-01,-4.812500E-02
+3.8841976048E-01,+1.229167E-02
+3.8891976048E-01,-4.166667E-03
+3.8941976048E-01,+5.958334E-02
+3.8991976048E-01,+3.895833E-02
+3.9041976048E-01,-8.687500E-02
+3.9091976048E-01,-1.729167E-02
+3.9141976048E-01,+5.208333E-03
+3.9191976048E-01,+5.833333E-03
+3.9241976048E-01,+8.354167E-02
+3.9291976048E-01,-2.145833E-02
+3.9341976048E-01,-7.291667E-02
+3.9391976048E-01,+2.916667E-03
+3.9441976048E-01,-2.708333E-03
+3.9491976048E-01,+3.062500E-02
+3.9541976048E-01,+7.854167E-02
+3.9591976048E-01,-6.875000E-02
+3.9641976048E-01,-4.437500E-02
+3.9691976048E-01,+8.541667E-03
+3.9741976048E-01,-5.208333E-03
+3.9791976048E-01,+6.020834E-02
+3.9841976048E-01,+3.604167E-02
+3.9891976048E-01,-8.250000E-02
+3.9941976048E-01,-1.520833E-02
+3.9991976048E-01,+1.875000E-03
+4.0041976048E-01,+6.666667E-03
+4.0091976048E-01,+8.250000E-02
+4.0141976048E-01,-2.250000E-02
+4.0191976048E-01,-6.812500E-02
+4.0241976048E-01,+2.500000E-03
+4.0291976048E-01,-6.041667E-03
+4.0341976048E-01,+3.187500E-02
+4.0391976048E-01,+7.750000E-02
+4.0441976048E-01,-6.645834E-02
+4.0491976048E-01,-4.062500E-02
+4.0541976048E-01,+5.625000E-03
+4.0591976048E-01,-6.458334E-03
+4.0641976048E-01,+6.104167E-02
+4.0691976048E-01,+3.208333E-02
+4.0741976048E-01,-7.833333E-02
+4.0791976048E-01,-1.354167E-02
+4.0841976048E-01,-6.250000E-04
+4.0891976048E-01,+7.916667E-03
+4.0941976048E-01,+8.291667E-02
+4.0991976048E-01,-2.375000E-02
+4.1041976048E-01,-6.354167E-02
+4.1091976048E-01,+8.333334E-04
+4.1141976048E-01,-8.958333E-03
+4.1191976048E-01,+3.312500E-02
+4.1241976048E-01,+7.375000E-02
+4.1291976048E-01,-6.416667E-02
+4.1341976048E-01,-3.645834E-02
+4.1391976048E-01,+2.500000E-03
+4.1441976048E-01,-6.875000E-03
+4.1491976048E-01,+6.187500E-02
+4.1541976048E-01,+2.958333E-02
+4.1591976048E-01,-7.458334E-02
+4.1641976048E-01,-1.229167E-02
+4.1691976048E-01,-4.583334E-03
+4.1741976048E-01,+8.125001E-03
+4.1791976048E-01,+8.083334E-02
+4.1841976048E-01,-2.375000E-02
+4.1891976048E-01,-5.979167E-02
+4.1941976048E-01,-4.166667E-04
+4.1991976048E-01,-1.020833E-02
+4.2041976048E-01,+3.375000E-02
+4.2091976048E-01,+7.208333E-02
+4.2141976048E-01,-6.208333E-02
+4.2191976048E-01,-3.458333E-02
+4.2241976048E-01,-6.250000E-04
+4.2291976048E-01,-7.708333E-03
+4.2341976048E-01,+6.187500E-02
+4.2391976048E-01,+2.687500E-02
+4.2441976048E-01,-6.979167E-02
+4.2491976048E-01,-1.187500E-02
+4.2541976048E-01,-6.250000E-03
+4.2591976048E-01,+9.375000E-03
+4.2641976048E-01,+8.083334E-02
+4.2691976048E-01,-2.395833E-02
+4.2741976048E-01,-5.562500E-02
+4.2791976048E-01,-1.458333E-03
+4.2841976048E-01,-1.333333E-02
+4.2891976048E-01,+3.354167E-02
+4.2941976048E-01,+6.791667E-02
+4.2991976048E-01,-5.937500E-02
+4.3041976048E-01,-3.104167E-02
+4.3091976048E-01,-2.708333E-03
+4.3141976048E-01,-8.125001E-03
+4.3191976048E-01,+6.145833E-02
+4.3241976048E-01,+2.541667E-02
+4.3291976048E-01,-6.520834E-02
+4.3341976048E-01,-1.125000E-02
+4.3391976048E-01,-1.020833E-02
+4.3441976048E-01,+8.541667E-03
+4.3491976048E-01,+7.791667E-02
+4.3541976048E-01,-2.333333E-02
+4.3591976048E-01,-5.062500E-02
+4.3641976048E-01,-3.333333E-03
+4.3691976048E-01,-1.500000E-02
+4.3741976048E-01,+3.437500E-02
+4.3791976048E-01,+6.541667E-02
+4.3841976048E-01,-5.458333E-02
+4.3891976048E-01,-2.812500E-02
+4.3941976048E-01,-5.416667E-03
+4.3991976048E-01,-8.333334E-03
+4.4041976048E-01,+6.166667E-02
+4.4091976048E-01,+2.333333E-02
+4.4141976048E-01,-6.083333E-02
+4.4191976048E-01,-1.083333E-02
+4.4241976048E-01,-1.291667E-02
+4.4291976048E-01,+9.375000E-03
+4.4341976048E-01,+7.604167E-02
+4.4391976048E-01,-2.312500E-02
+4.4441976048E-01,-4.666667E-02
+4.4491976048E-01,-4.791667E-03
+4.4541976048E-01,-1.750000E-02
+4.4591976048E-01,+3.541667E-02
+4.4641976048E-01,+6.229167E-02
+4.4691976048E-01,-5.166667E-02
+4.4741976048E-01,-2.583333E-02
+4.4791976048E-01,-8.958333E-03
+4.4841976048E-01,-9.166667E-03
+4.4891976048E-01,+6.062500E-02
+4.4941976048E-01,+2.083333E-02
+4.4991976048E-01,-5.500000E-02
+4.5041976048E-01,-1.104167E-02
+4.5091976048E-01,-1.687500E-02
+4.5141976048E-01,+9.166667E-03
+4.5191976048E-01,+7.479167E-02
+4.5241976048E-01,-2.208333E-02
+4.5291976048E-01,-4.250000E-02
+4.5341976048E-01,-5.833333E-03
+4.5391976048E-01,-1.854167E-02
+4.5441976048E-01,+3.500000E-02
+4.5491976048E-01,+5.833333E-02
+4.5541976048E-01,-4.750000E-02
+4.5591976048E-01,-2.354167E-02
+4.5641976048E-01,-1.145833E-02
+4.5691976048E-01,-8.750000E-03
+4.5741976048E-01,+6.062500E-02
+4.5791976048E-01,+1.812500E-02
+4.5841976048E-01,-5.041667E-02
+4.5891976048E-01,-1.020833E-02
+4.5941976048E-01,-1.937500E-02
+4.5991976048E-01,+1.083333E-02
+4.6041976048E-01,+7.083333E-02
+4.6091976048E-01,-2.187500E-02
+4.6141976048E-01,-3.770833E-02
+4.6191976048E-01,-7.916667E-03
+4.6241976048E-01,-2.000000E-02
+4.6291976048E-01,+3.604167E-02
+4.6341976048E-01,+5.479167E-02
+4.6391976048E-01,-4.520833E-02
+4.6441976048E-01,-2.104167E-02
+4.6491976048E-01,-1.395833E-02
+4.6541976048E-01,-8.333334E-03
+4.6591976048E-01,+5.979167E-02
+4.6641976048E-01,+1.583333E-02
+4.6691976048E-01,-4.645833E-02
+4.6741976048E-01,-1.000000E-02
+4.6791976048E-01,-2.166667E-02
+4.6841976048E-01,+1.250000E-02
+4.6891976048E-01,+6.854167E-02
+4.6941976048E-01,-2.145833E-02
+4.6991976048E-01,-3.354167E-02
+4.7041976048E-01,-1.062500E-02
+4.7091976048E-01,-2.020833E-02
+4.7141976048E-01,+3.854167E-02
+4.7191976048E-01,+5.000000E-02
+4.7241976048E-01,-4.125000E-02
+4.7291976048E-01,-1.833333E-02
+4.7341976048E-01,-1.729167E-02
+4.7391976048E-01,-7.291667E-03
+4.7441976048E-01,+5.854167E-02
+4.7491976048E-01,+1.250000E-02
+4.7541976048E-01,-4.145833E-02
+4.7591976048E-01,-1.000000E-02
+4.7641976048E-01,-2.333333E-02
+4.7691976048E-01,+1.375000E-02
+4.7741976048E-01,+6.583334E-02
+4.7791976048E-01,-2.104167E-02
+4.7841976048E-01,-2.916667E-02
+4.7891976048E-01,-1.187500E-02
+4.7941976048E-01,-2.083333E-02
+4.7991976048E-01,+3.895833E-02
+4.8041976048E-01,+4.520833E-02
+4.8091976048E-01,-3.854167E-02
+4.8141976048E-01,-1.604167E-02
+4.8191976048E-01,-2.104167E-02
+4.8241976048E-01,-5.625000E-03
+4.8291976048E-01,+5.937500E-02
+4.8341976048E-01,+8.541667E-03
+4.8391976048E-01,-3.750000E-02
+4.8441976048E-01,-1.000000E-02
+4.8491976048E-01,-2.520833E-02
+4.8541976048E-01,+1.666667E-02
+4.8591976048E-01,+6.125000E-02
+4.8641976048E-01,-2.125000E-02
+4.8691976048E-01,-2.541667E-02
+4.8741976048E-01,-1.479167E-02
+4.8791976048E-01,-2.000000E-02
+4.8841976048E-01,+4.062500E-02
+4.8891976048E-01,+4.041667E-02
+4.8941976048E-01,-3.541667E-02
+4.8991976048E-01,-1.395833E-02
+4.9041976048E-01,-2.270833E-02
+4.9091976048E-01,-3.958333E-03
+4.9141976048E-01,+5.791667E-02
+4.9191976048E-01,+6.250000E-03
+4.9241976048E-01,-3.187500E-02
+4.9291976048E-01,-1.083333E-02
+4.9341976048E-01,-2.687500E-02
+4.9391976048E-01,+1.854167E-02
+4.9441976048E-01,+5.750000E-02
+4.9491976048E-01,-2.125000E-02
+4.9541976048E-01,-2.083333E-02
+4.9591976048E-01,-1.708333E-02
+4.9641976048E-01,-1.937500E-02
+4.9691976048E-01,+4.229167E-02
+4.9741976048E-01,+3.666667E-02
+4.9791976048E-01,-3.145833E-02
+4.9841976048E-01,-1.208333E-02
+4.9891976048E-01,-2.645833E-02
+4.9941976048E-01,-2.291667E-03
+4.9991976048E-01,+5.666667E-02
+5.0041976048E-01,+3.750000E-03
+5.0091976048E-01,-2.729167E-02
+5.0141976048E-01,-1.208333E-02
+5.0191976048E-01,-2.854167E-02
+5.0241976048E-01,+2.104167E-02
+5.0291976048E-01,+5.312500E-02
+5.0341976048E-01,-2.000000E-02
+5.0391976048E-01,-1.729167E-02
+5.0441976048E-01,-1.958333E-02
+5.0491976048E-01,-1.875000E-02
+5.0541976048E-01,+4.312500E-02
+5.0591976048E-01,+3.083333E-02
+5.0641976048E-01,-2.791667E-02
+5.0691976048E-01,-1.062500E-02
+5.0741976048E-01,-2.833333E-02
+5.0791976048E-01,-2.083333E-04
+5.0841976048E-01,+5.583334E-02
+5.0891976048E-01,+1.041667E-03
+5.0941976048E-01,-2.291667E-02
+5.0991976048E-01,-1.250000E-02
+5.1041976048E-01,-2.937500E-02
+5.1091976048E-01,+2.291667E-02
+5.1141976048E-01,+5.041667E-02
+5.1191976048E-01,-1.916667E-02
+5.1241976048E-01,-1.416667E-02
+5.1291976048E-01,-2.229167E-02
+5.1341976048E-01,-1.833333E-02
+5.1391976048E-01,+4.208333E-02
+5.1441976048E-01,+2.583333E-02
+5.1491976048E-01,-2.416667E-02
+5.1541976048E-01,-9.166667E-03
+5.1591976048E-01,-3.020833E-02
+5.1641976048E-01,+2.708333E-03
+5.1691976048E-01,+5.375000E-02
+5.1741976048E-01,-1.250000E-03
+5.1791976048E-01,-1.875000E-02
+5.1841976048E-01,-1.354167E-02
+5.1891976048E-01,-3.000000E-02
+5.1941976048E-01,+2.520833E-02
+5.1991976048E-01,+4.520833E-02
+5.2041976048E-01,-1.791667E-02
+5.2091976048E-01,-1.166667E-02
+5.2141976048E-01,-2.437500E-02
+5.2191976048E-01,-1.562500E-02
+5.2241976048E-01,+4.395834E-02
+5.2291976048E-01,+2.270833E-02
+5.2341976048E-01,-2.083333E-02
+5.2391976048E-01,-9.583334E-03
+5.2441976048E-01,-3.250000E-02
+5.2491976048E-01,+4.583334E-03
+5.2541976048E-01,+5.062500E-02
+5.2591976048E-01,-2.500000E-03
+5.2641976048E-01,-1.500000E-02
+5.2691976048E-01,-1.479167E-02
+5.2741976048E-01,-3.000000E-02
+5.2791976048E-01,+2.750000E-02
+5.2841976048E-01,+4.062500E-02
+5.2891976048E-01,-1.583333E-02
+5.2941976048E-01,-8.333334E-03
+5.2991976048E-01,-2.666667E-02
+5.3041976048E-01,-1.375000E-02
+5.3091976048E-01,+4.354167E-02
+5.3141976048E-01,+1.854167E-02
+5.3191976048E-01,-1.645833E-02
+5.3241976048E-01,-8.958333E-03
+5.3291976048E-01,-3.375000E-02
+5.3341976048E-01,+6.666667E-03
+5.3391976048E-01,+4.854167E-02
+5.3441976048E-01,-3.125000E-03
+5.3491976048E-01,-1.041667E-02
+5.3541976048E-01,-1.687500E-02
+5.3591976048E-01,-2.937500E-02
+5.3641976048E-01,+2.875000E-02
+5.3691976048E-01,+3.708334E-02
+5.3741976048E-01,-1.458333E-02
+5.3791976048E-01,-6.666667E-03
+5.3841976048E-01,-2.979167E-02
+5.3891976048E-01,-1.229167E-02
+5.3941976048E-01,+4.395834E-02
+5.3991976048E-01,+1.458333E-02
+5.4041976048E-01,-1.375000E-02
+5.4091976048E-01,-7.708333E-03
+5.4141976048E-01,-3.479167E-02
+5.4191976048E-01,+9.375000E-03
+5.4241976048E-01,+4.541667E-02
+5.4291976048E-01,-4.791667E-03
+5.4341976048E-01,-8.125001E-03
+5.4391976048E-01,-1.875000E-02
+5.4441976048E-01,-2.875000E-02
+5.4491976048E-01,+3.000000E-02
+5.4541976048E-01,+3.270834E-02
+5.4591976048E-01,-1.270833E-02
+5.4641976048E-01,-4.583334E-03
+5.4691976048E-01,-3.187500E-02
+5.4741976048E-01,-1.083333E-02
+5.4791976048E-01,+4.229167E-02
+5.4841976048E-01,+1.166667E-02
+5.4891976048E-01,-1.000000E-02
+5.4941976048E-01,-9.166667E-03
+5.4991976048E-01,-3.666667E-02
+5.5041976048E-01,+1.083333E-02
+5.5091976048E-01,+4.250000E-02
+5.5141976048E-01,-5.208333E-03
+5.5191976048E-01,-5.000000E-03
+5.5241976048E-01,-2.166667E-02
+5.5291976048E-01,-2.750000E-02
+5.5341976048E-01,+3.041667E-02
+5.5391976048E-01,+2.854167E-02
+5.5441976048E-01,-1.083333E-02
+5.5491976048E-01,-3.958333E-03
+5.5541976048E-01,-3.333334E-02
+5.5591976048E-01,-8.541667E-03
+5.5641976048E-01,+4.166667E-02
+5.5691976048E-01,+8.125001E-03
+5.5741976048E-01,-7.291667E-03
+5.5791976048E-01,-9.375000E-03
+5.5841976048E-01,-3.708334E-02
+5.5891976048E-01,+1.312500E-02
+5.5941976048E-01,+3.937500E-02
+5.5991976048E-01,-4.583334E-03
+5.6041976048E-01,-1.666667E-03
+5.6091976048E-01,-2.291667E-02
+5.6141976048E-01,-2.666667E-02
+5.6191976048E-01,+3.187500E-02
+5.6241976048E-01,+2.500000E-02
+5.6291976048E-01,-8.541667E-03
+5.6341976048E-01,-1.250000E-03
+5.6391976048E-01,-3.479167E-02
+5.6441976048E-01,-7.500000E-03
+5.6491976048E-01,+4.104167E-02
+5.6541976048E-01,+7.500000E-03
+5.6591976048E-01,-3.541667E-03
+5.6641976048E-01,-1.041667E-02
+5.6691976048E-01,-3.750000E-02
+5.6741976048E-01,+1.395833E-02
+5.6791976048E-01,+3.604167E-02
+5.6841976048E-01,-4.375000E-03
+5.6891976048E-01,+4.166667E-04
+5.6941976048E-01,-2.479167E-02
+5.6991976048E-01,-2.562500E-02
+5.7041976048E-01,+3.166667E-02
+5.7091976048E-01,+2.250000E-02
+5.7141976048E-01,-6.041667E-03
+5.7191976048E-01,-4.166667E-04
+5.7241976048E-01,-3.625000E-02
+5.7291976048E-01,-5.416667E-03
+5.7341976048E-01,+3.937500E-02
+5.7391976048E-01,+5.000000E-03
+5.7441976048E-01,-1.875000E-03
+5.7491976048E-01,-1.020833E-02
+5.7541976048E-01,-3.812500E-02
+5.7591976048E-01,+1.541667E-02
+5.7641976048E-01,+3.333334E-02
+5.7691976048E-01,-3.750000E-03
+5.7741976048E-01,+2.708333E-03
+5.7791976048E-01,-2.666667E-02
+5.7841976048E-01,-2.520833E-02
+5.7891976048E-01,+3.229167E-02
+5.7941976048E-01,+1.916667E-02
+5.7991976048E-01,-5.208333E-03
+5.8041976048E-01,-2.083333E-04
+5.8091976048E-01,-3.812500E-02
+5.8141976048E-01,-4.375000E-03
+5.8191976048E-01,+3.791667E-02
+5.8241976048E-01,+3.333333E-03
+5.8291976048E-01,+8.333334E-04
+5.8341976048E-01,-1.166667E-02
+5.8391976048E-01,-3.687500E-02
+5.8441976048E-01,+1.666667E-02
+5.8491976048E-01,+3.041667E-02
+5.8541976048E-01,-4.166667E-03
+5.8591976048E-01,+4.791667E-03
+5.8641976048E-01,-2.770833E-02
+5.8691976048E-01,-2.395833E-02
+5.8741976048E-01,+3.270834E-02
+5.8791976048E-01,+1.520833E-02
+5.8841976048E-01,-2.291667E-03
+5.8891976048E-01,+8.333334E-04
+5.8941976048E-01,-3.916667E-02
+5.8991976048E-01,-2.916667E-03
+5.9041976048E-01,+3.645834E-02
+5.9091976048E-01,+1.041667E-03
+5.9141976048E-01,+3.333333E-03
+5.9191976048E-01,-1.291667E-02
+5.9241976048E-01,-3.791667E-02
+5.9291976048E-01,+1.833333E-02
+5.9341976048E-01,+2.791667E-02
+5.9391976048E-01,-2.916667E-03
+5.9441976048E-01,+6.666667E-03
+5.9491976048E-01,-2.916667E-02
+5.9541976048E-01,-2.250000E-02
+5.9591976048E-01,+3.250000E-02
+5.9641976048E-01,+1.333333E-02
+5.9691976048E-01,-6.250000E-04
+5.9741976048E-01,+4.166667E-04
+5.9791976048E-01,-3.979167E-02
+5.9841976048E-01,-1.250000E-03
+5.9891976048E-01,+3.437500E-02
+5.9941976048E-01,+1.041667E-03
+5.9991976048E-01,+6.250000E-03
+6.0041976048E-01,-1.395833E-02
+6.0091976048E-01,-3.645834E-02
+6.0141976048E-01,+2.000000E-02
+6.0191976048E-01,+2.562500E-02
+6.0241976048E-01,-2.291667E-03
+6.0291976048E-01,+8.541667E-03
+6.0341976048E-01,-3.145833E-02
+6.0391976048E-01,-2.125000E-02
+6.0441976048E-01,+3.312500E-02
+6.0491976048E-01,+1.020833E-02
+6.0541976048E-01,+1.666667E-03
+6.0591976048E-01,+4.166667E-04
+6.0641976048E-01,-4.145833E-02
+6.0691976048E-01,+8.333334E-04
+6.0741976048E-01,+3.354167E-02
+6.0791976048E-01,+2.083333E-04
+6.0841976048E-01,+9.791667E-03
+6.0891976048E-01,-1.604167E-02
+6.0941976048E-01,-3.666667E-02
+6.0991976048E-01,+2.125000E-02
+6.1041976048E-01,+2.250000E-02
+6.1091976048E-01,-1.458333E-03
+6.1141976048E-01,+1.000000E-02
+6.1191976048E-01,-3.291667E-02
+6.1241976048E-01,-1.895833E-02
+6.1291976048E-01,+3.291667E-02
+6.1341976048E-01,+7.291667E-03
+6.1391976048E-01,+3.750000E-03
+6.1441976048E-01,-4.166667E-04
+6.1491976048E-01,-4.062500E-02
+6.1541976048E-01,+3.125000E-03
+6.1591976048E-01,+3.208333E-02
+6.1641976048E-01,-8.333334E-04
+6.1691976048E-01,+1.125000E-02
+6.1741976048E-01,-1.770833E-02
+6.1791976048E-01,-3.500000E-02
+6.1841976048E-01,+2.312500E-02
+6.1891976048E-01,+1.916667E-02
+6.1941976048E-01,-6.250000E-04
+6.1991976048E-01,+1.104167E-02
+6.2041976048E-01,-3.458333E-02
+6.2091976048E-01,-1.666667E-02
+6.2141976048E-01,+3.208333E-02
+6.2191976048E-01,+5.000000E-03
+6.2241976048E-01,+6.458334E-03
+6.2291976048E-01,-8.333334E-04
+6.2341976048E-01,-4.145833E-02
+6.2391976048E-01,+5.625000E-03
+6.2441976048E-01,+2.895833E-02
+6.2491976048E-01,-1.041667E-03
+6.2541976048E-01,+1.312500E-02
+6.2591976048E-01,-1.916667E-02
+6.2641976048E-01,-3.416667E-02
+6.2691976048E-01,+2.416667E-02
+6.2741976048E-01,+1.687500E-02
+6.2791976048E-01,+6.250000E-04
+6.2841976048E-01,+1.104167E-02
+6.2891976048E-01,-3.625000E-02
+6.2941976048E-01,-1.416667E-02
+6.2991976048E-01,+3.166667E-02
+6.3041976048E-01,+3.333333E-03
+6.3091976048E-01,+9.166667E-03
+6.3141976048E-01,-2.500000E-03
+6.3191976048E-01,-4.166667E-02
+6.3241976048E-01,+7.916667E-03
+6.3291976048E-01,+2.645833E-02
+6.3341976048E-01,-1.666667E-03
+6.3391976048E-01,+1.541667E-02
+6.3441976048E-01,-2.187500E-02
+6.3491976048E-01,-3.208333E-02
+6.3541976048E-01,+2.479167E-02
+6.3591976048E-01,+1.375000E-02
+6.3641976048E-01,+2.708333E-03
+6.3691976048E-01,+1.062500E-02
+6.3741976048E-01,-3.750000E-02
+6.3791976048E-01,-1.208333E-02
+6.3841976048E-01,+3.062500E-02
+6.3891976048E-01,+2.500000E-03
+6.3941976048E-01,+1.125000E-02
+6.3991976048E-01,-3.958333E-03
+6.4041976048E-01,-4.166667E-02
+6.4091976048E-01,+9.791667E-03
+6.4141976048E-01,+2.395833E-02
